MOMOJSCL20250111,m4bjscl20250111_141495,NHÀ HÀNG THỊT CHÓ NGỌC KHẨN,NHÀ HÀNG THỊT CHÓ NGỌC KHẨN,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOJ1RG20250111,m4bj1rg20250111_141691,TẠP HOÁ CÔ PHƯƠNG,TẠP HOÁ CÔ PHƯƠNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOLRUB20250111,m4blrub20250111_141644,LÒNG NGON CÔ LAN,LÒNG NGON CÔ LAN,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOWFRO20250111,m4bwfro20250111_141502,ĂN VẶT CÔ ÁNH,ĂN VẶT CÔ ÁNH,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOEGD020250111,m4begd020250111_141446,VẦN NGUYỆN,VẦN NGUYỆN,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOOVRV20250111,m4bovrv20250111_141388,HỒNG NHUNG COSMETICS,HỒNG NHUNG COSMETICS,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOZNOM20250111,m4bznom20250111_141438,QUÁN CÀ PHÊ - VINH NGUYỄN,QUÁN CÀ PHÊ - VINH NGUYỄN,Cafe shop,Phạm Thị Mai Chi,FNB,BEVERAGE,COFFEE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO4VIC20250111,m4b4vic20250111_141572,CÔ MẬM QUÁN,CÔ MẬM QUÁN,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOZLE320250111,m4bzle320250111_141541,CÀ PHÊ PHA MÁY PHÁT ĐẠT,CÀ PHÊ PHA MÁY PHÁT ĐẠT,Cafe shop,Phạm Thị Mai Chi,FNB,BEVERAGE,COFFEE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOZV0O20250111,m4bzv0o20250111_141627,HẢO LOAN MART,HẢO LOAN MART,Grocery,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOUWTZ20250111,m4buwtz20250111_141688,BÚN THẮNG HUYỀN,BÚN THẮNG HUYỀN,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOJXFJ20250111,m4bjxfj20250111_141582,THẾ GIỚI PHỤ KIỆN,THẾ GIỚI PHỤ KIỆN,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO2IKJ20250111,m4b2ikj20250111_141701,TÓC THÁI HOÀ,TÓC THÁI HOÀ,Barber and Beauty Shops,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,CLINIC / SALON,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOIDH920250111,m4bidh920250111_141612,CỬA HÀNG THỊT LỢN HIẾN DƯ,CỬA HÀNG THỊT LỢN HIẾN DƯ,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO0JVA20250111,m4b0jva20250111_141649,OLA DRINK & FOOD CN1,OLA DRINK & FOOD CN1,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOEZDH20250111,m4bezdh20250111_141372,XÔI GÀ CÔ 8,XÔI GÀ CÔ 8,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMORIQY20250111,m4briqy20250111_141510,ANH VŨ MOBILE,ANH VŨ MOBILE,Phones/Laptop/PC,Phạm Thị Mai Chi,RETAIL,SHOPPING,HOME LIVING / ELECTRONICS,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMONYBL20250111,m4bnybl20250111_141594,KHO THOAN DIỆP,KHO THOAN DIỆP,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOENKN20250111,m4benkn20250111_141668,CHUỐI CHIÊN CÔ THẢO,CHUỐI CHIÊN CÔ THẢO,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOSWPM20250111,m4bswpm20250111_141463,TẠP HOÁ PHƯƠNG LINH,TẠP HOÁ PHƯƠNG LINH,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOEYCB20250111,m4beycb20250111_141389,MOTEL LOVE,MOTEL LOVE,Playground,Phạm Thị Mai Chi,SERVICE,ENTERTAINMENT,SPORTS / RECREATION / PLAYGROUND,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOBGXI20250111,m4bbgxi20250111_141529,TULI SPA,TULI SPA,Spa/Massage,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,SPA / MASSAGE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO3QDC20250111,m4b3qdc20250111_141460,THỜI TRANG LONG THUỶ,THỜI TRANG LONG THUỶ,Clothes,Phạm Thị Mai Chi,RETAIL,SHOPPING,FASHION / ACCESSORIES,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOLJU520250111,m4blju520250111_141432,TẠP HOÁ TUYNH THOÁN,TẠP HOÁ TUYNH THOÁN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO7KLN20250111,m4b7kln20250111_141543,NGUYỄN THỊ NGỌC THUÝ,NGUYỄN THỊ NGỌC THUÝ,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO9JAP20250111,m4b9jap20250111_141615,TẠP HOÁ CHỊ LIỄU,TẠP HOÁ CHỊ LIỄU,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOMY9Q20250111,m4bmy9q20250111_141396,HOÀN SƠN,HOÀN SƠN,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOL8TO20250111,m4bl8to20250111_141664,NHÂM LINH,NHÂM LINH,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOBSV320250111,m4bbsv320250111_141559,CHUNG TRANG,CHUNG TRANG,Grocery,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOYLEW20250111,m4bylew20250111_141666,TẠP HOÁ ĐẠI LAM,TẠP HOÁ ĐẠI LAM,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOIJWF20250111,m4bijwf20250111_141516,HAIR SPA DIỆU LINH,HAIR SPA DIỆU LINH,Barber and Beauty Shops,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,CLINIC / SALON,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOSNWF20250111,m4bsnwf20250111_141476,TẠP HÓA THẢO VY,TẠP HÓA THẢO VY,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO5SUT20250111,m4b5sut20250111_141511,SHOP KIM EM,SHOP KIM EM,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOBH9120250111,m4bbh9120250111_141424,QUÁN THU THƠM,QUÁN THU THƠM,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMORZRT20250111,m4brzrt20250111_141586,VIỆN TẠO MẪU TÓC HÁN HẰNG,VIỆN TẠO MẪU TÓC HÁN HẰNG,Barber and Beauty Shops,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,CLINIC / SALON,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOAH6R20250111,m4bah6r20250111_141702,D.COFFEE,D.COFFEE,Cafe shop,Phạm Thị Mai Chi,FNB,BEVERAGE,COFFEE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOKQSN20250111,m4bkqsn20250111_141564,HOA CÂY CẢNH THANH TRÍ,HOA CÂY CẢNH THANH TRÍ,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOHW2P20250111,m4bhw2p20250111_141442,ĐÈO GIÀNG QUÁN,ĐÈO GIÀNG QUÁN,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOWIWY20250111,m4bwiwy20250111_141497,ĐỒ TRANG TRÍ TẾT CHỊ THỦY,ĐỒ TRANG TRÍ TẾT CHỊ THỦY,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOAEKA20250111,m4baeka20250111_141590,CỬA HÀNG HƯƠNG SÚP,CỬA HÀNG HƯƠNG SÚP,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOLBMQ20250111,m4blbmq20250111_141672,BÁNH MÌ HỒNG NGỌC,BÁNH MÌ HỒNG NGỌC,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMORGXW20250111,m4brgxw20250111_141641,VĂN PHÒNG PHẨM HOAN HÀ,VĂN PHÒNG PHẨM HOAN HÀ,book store,Phạm Thị Mai Chi,RETAIL,SHOPPING,BOOKSTORE / TOYS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO7U6U20250111,m4b7u6u20250111_141403,PHỤ TÙNG Ô TÔ XUÂN,PHỤ TÙNG Ô TÔ XUÂN,Auto maintenance,Phạm Thị Mai Chi,SERVICE,HOME & MAINTENANCE,AUTO MAINTENANCE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOQRTL20250111,m4bqrtl20250111_141520,TOPSHOP - QUANG TRUNG,TOPSHOP - QUANG TRUNG,Clothes,Phạm Thị Mai Chi,RETAIL,SHOPPING,FASHION / ACCESSORIES,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO7WDG20250111,m4b7wdg20250111_141669,TẠP HOÁ HIỀN LƯƠNG,TẠP HOÁ HIỀN LƯƠNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOM7A520250111,m4bm7a520250111_141515,HAIR SALON QUANG TRƯỜNG,HAIR SALON QUANG TRƯỜNG,Barber and Beauty Shops,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,CLINIC / SALON,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMON51S20250111,m4bn51s20250111_141706,CỬA HÀNG ÂN HƯƠNG,CỬA HÀNG ÂN HƯƠNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMORTGG20250111,m4brtgg20250111_141499,HOA QUẢ CƯỜNG LIÊN,HOA QUẢ CƯỜNG LIÊN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOVRAV20250111,m4bvrav20250111_141699,MINH CHÂU FRUITS,MINH CHÂU FRUITS,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMODXWL20250111,m4bdxwl20250111_141437,HIỀN BABY MART MẸ VÀ BÉ,HIỀN BABY MART MẸ VÀ BÉ,Phones/Laptop/PC,Phạm Thị Mai Chi,RETAIL,SHOPPING,HOME LIVING / ELECTRONICS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOWPHH20250111,m4bwphh20250111_141521,ĐẶC SẢN MỨT ĐÀ LẠT KIỀU THANH,ĐẶC SẢN MỨT ĐÀ LẠT KIỀU THANH,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOFBBZ20250111,m4bfbbz20250111_141489,TẠP HOÁ TÝ HẰNG,TẠP HOÁ TÝ HẰNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMONRPX20250111,m4bnrpx20250111_141561,HOA QUẢ TÂM THÀNH,HOA QUẢ TÂM THÀNH,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO6DPX20250111,m4b6dpx20250111_141514,HOÀNG ANH SMARTHOME,HOÀNG ANH SMARTHOME,Electronic equiment,Phạm Thị Mai Chi,RETAIL,SHOPPING,HOME LIVING / ELECTRONICS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO26VU20250111,m4b26vu20250111_141602,TẠP HOÁ HOÀNH DUYÊN,TẠP HOÁ HOÀNH DUYÊN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOE9JA20250111,m4be9ja20250111_141549,TẠP HOÁ LƯU ANH 2,TẠP HOÁ LƯU ANH 2,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOQ7IX20250111,m4bq7ix20250111_141707,ĐIỆN MÁY TIẾN XUYÊN,ĐIỆN MÁY TIẾN XUYÊN,Electronics store,Phạm Thị Mai Chi,RETAIL,SHOPPING,HOME LIVING / ELECTRONICS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOUWM220250111,m4buwm220250111_141618,NẤM GOBI,NẤM GOBI,Clothes,Phạm Thị Mai Chi,RETAIL,SHOPPING,FASHION / ACCESSORIES,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOABT920250111,m4babt920250111_141537,CỬA HÀNG TUÂN MƠ,CỬA HÀNG TUÂN MƠ,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO4JDR20250111,m4b4jdr20250111_141359,TÂM NAILS & MAKEUP,TÂM NAILS & MAKEUP,barber and Beauty Shops,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,CLINIC / SALON,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOB7UW20250111,m4bb7uw20250111_141395,PHAN HẢI CAMERA,PHAN HẢI CAMERA,Electronic equiment,Phạm Thị Mai Chi,RETAIL,SHOPPING,HOME LIVING / ELECTRONICS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOF4PU20250111,m4bf4pu20250111_141621,LED THÀNH NAM,LED THÀNH NAM,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMONZVA20250111,m4bnzva20250111_141435,BÉ MẬP MỸ PHẨM,BÉ MẬP MỸ PHẨM,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOTFNK20250111,m4btfnk20250111_141518,TẠP HOÁ THỤ HUYỀN,TẠP HOÁ THỤ HUYỀN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO1QEN20250111,m4b1qen20250111_141481,VỊ KHANG 2 STORE,VỊ KHANG 2 STORE,Phones/Laptop/PC,Phạm Thị Mai Chi,RETAIL,SHOPPING,HOME LIVING / ELECTRONICS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOVPTI20250111,m4bvpti20250111_141479,QUÁN NƯỚC NGUYỆT ÁNH,QUÁN NƯỚC NGUYỆT ÁNH,Cafe shop,Phạm Thị Mai Chi,FNB,BEVERAGE,COFFEE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOTPO220250111,m4btpo220250111_141654,TẠP HOÁ CÔ THẬT,TẠP HOÁ CÔ THẬT,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOBAYW20250111,m4bbayw20250111_141663,TẠP HOÁ HOA HÙNG,TẠP HOÁ HOA HÙNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOAGHM20250111,m4baghm20250111_141455,GIÒ CHẢ MẠNH YẾN,GIÒ CHẢ MẠNH YẾN,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOPJXM20250111,m4bpjxm20250111_141578,HAMBURGER SION,HAMBURGER SION,Fast food,Phạm Thị Mai Chi,FNB,FOOD,FAST FOOD,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOAW2T20250111,m4baw2t20250111_141684,HÁ CẢO NHÀ LÀM,HÁ CẢO NHÀ LÀM,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMONOGY20250111,m4bnogy20250111_141591,GUGU MART,GUGU MART,CVS,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOYYJ020250111,m4byyj020250111_141380,MAI THẾ CẦN,MAI THẾ CẦN,Grocery,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOBJ4K20250111,m4bbj4k20250111_141412,BÁNH MỲ HOÀN HƯỜNG,BÁNH MỲ HOÀN HƯỜNG,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOS32D20250111,m4bs32d20250111_141415,TRÁI CÂY VŨ BÌNH,TRÁI CÂY VŨ BÌNH,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOHB7M20250111,m4bhb7m20250111_141608,NHA KHOA SƠN NGHĨA,NHA KHOA SƠN NGHĨA,Clinic/Salon,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,CLINIC / SALON,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOQ9KB20250111,m4bq9kb20250111_141610,TẠP HOÁ NGỌC TOÀN,TẠP HOÁ NGỌC TOÀN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOBDBZ20250111,m4bbdbz20250111_141643,GIÒ CHẢ NGỌC LÝ,GIÒ CHẢ NGỌC LÝ,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOL78120250111,m4bl78120250111_141636,TẠP HÓA BÀ HÒA,TẠP HÓA BÀ HÒA,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOWBOD20250111,m4bwbod20250111_141421,PHOTO MINH THỦY,PHOTO MINH THỦY,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO5JRV20250111,m4b5jrv20250111_141700,XÔI NGON NGÃ 8,XÔI NGON NGÃ 8,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO72EL20250111,m4b72el20250111_141613,XÔI MẶN THANH NGỌC,XÔI MẶN THANH NGỌC,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOH1FF20250111,m4bh1ff20250111_141423,HẢI SẢN NHÀN TÊNH,HẢI SẢN NHÀN TÊNH,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO4OOZ20250111,m4b4ooz20250111_141413,MINH QUANG BAKERY,MINH QUANG BAKERY,Bakery & Confectionery,Phạm Thị Mai Chi,FNB,FOOD,BAKERY / SWEETS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO6P6C20250111,m4b6p6c20250111_141545,TẠP HOÁ NGỌC QUYỀN,TẠP HOÁ NGỌC QUYỀN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO9E5P20250111,m4b9e5p20250111_141695,TẠP HOÁ HƯƠNG HẠNH,TẠP HOÁ HƯƠNG HẠNH,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOXB0X20250111,m4bxb0x20250111_141574,TẠP HOÁ CẢI LƯƠNG,TẠP HOÁ CẢI LƯƠNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOGN5Q20250111,m4bgn5q20250111_141631,RỬA XE OTO HƯNG THỊNH,RỬA XE OTO HƯNG THỊNH,Car/Motor Washes,Phạm Thị Mai Chi,SERVICE,HOME & MAINTENANCE,AUTO MAINTENANCE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO4KKE20250111,m4b4kke20250111_141681,QUẦY THỊT,QUẦY THỊT,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOZMHS20250111,m4bzmhs20250111_141560,TIỆM TRÀ NHA,TIỆM TRÀ NHA,Milk tea shop,Phạm Thị Mai Chi,FNB,BEVERAGE,MILK TEA,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOG3GE20250111,m4bg3ge20250111_141673,CỬA HÀNG THỊ CHỊ NHUNG,CỬA HÀNG THỊ CHỊ NHUNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
